"id" "tau1" "tau2" "tau3" "rf" "rs" "u"
36537 1.5453207 40.003466 1288.4548 0.084370485 0.374953 0.0414363721756305
36541 1.9173975 26.691214 915.35565 0.12305353 0.37550246 0.00717014248940652
36544 1.4939959 26.538489 552.22646 0.12175423 0.46499945 0.00555698859755791
36545 1.3531889 30.835493 1052.3507 0.11236858 0.36324199 0.011285253370526
36546 1.2748497 33.620963 1455.9973 0.083412524 0.42635217 0.020326969725904
36547 1.4179756 13.10299 298.21009 0.17490006 0.377829 0.00649723668261949
36548 1.0653094 21.96019 1377.8072 0.09548378 0.37817153 0.00866687469274808
36551 1.5096886 32.856346 1450.6599 0.071182664 0.35859375 0.00949254030481641
36552 0.48341474 11.552817 518.42139 0.17743209 0.24879765 0.00273042251888301
36694 4.2777786 86.026963 1243.3991 0.074403195 0.29048018 0.00897259541670237
36695 3.4799394 82.168838 1283.9876 0.060848424 0.35527236 0.0224472567949393
36696 3.2282664 77.938925 1436.6163 0.061488583 0.30087505 0.0525220655285516
36697 3.8490642 71.912473 1457.7378 0.084194737 0.32588094 0.0332472580918924
36698 7.9385269 83.14127 1531.6543 0.12712408 0.33018888 0.0190375067824529
36699 6.1360656 73.683334 1340.8 0.09874327 0.31373877 0.0374131578523347
36700 2.8072185 62.680123 1276.2488 0.05837317 0.33103085 0.058517427988478
36701 2.5607017 65.075942 1399.639 0.048330871 0.33238246 0.106875593159469
36702 2.7443764 56.192726 1349.6428 0.055444167 0.34058159 0.0973044996070155
36703 2.8868014 58.816269 1446.6076 0.053201197 0.36284812 0.118989112695839
36704 3.2154781 50.382925 1398.6647 0.059235341 0.34388354 0.155679067595151
36705 3.3569644 52.973639 1303.7496 0.053529377 0.35382093 0.190580468784289
36706 3.7215683 54.236765 1499.8182 0.049790676 0.33357232 0.227493989537391
36707 4.0320728 51.215924 1228.2767 0.05023029 0.36033493 0.288735266767489
36708 4.0394489 56.819985 1341.3964 0.043607894 0.36136144 0.332146444019303
36709 3.4910863 56.081987 1308.9339 0.041618714 0.31313441 0.353274354448319
36710 3.4960692 59.657479 1366.8425 0.039417344 0.30287251 0.377772327398207
36711 3.6008148 57.76906 1283.394 0.047086891 0.28828289 0.216822548397694
36712 2.7331292 53.812045 1284.6775 0.046746931 0.27508984 0.18337852451388
36713 1.8559852 59.849162 1308.5485 0.046014556 0.31687477 0.1043756606785
36714 1.3821519 46.657582 1294.8959 0.056730559 0.3008092 0.0877193071278493
36715 1.0749448 53.609201 1380.1924 0.048754897 0.33858796 0.087859984536758
36716 0.97744609 47.114275 1239.0296 0.054785732 0.35951726 0.0719759263255067
36717 0.96972858 48.117452 972.83247 0.053776542 0.43232873 0.0277091102840751
36718 0.73609877 32.568551 1083.6493 0.076670472 0.34555689 0.0116083442494782
36719 0.72717652 28.534966 830.37482 0.085417492 0.38699131 0.00916310270177292
36720 0.90258899 36.738659 1239.214 0.071948989 0.28680574 0.0146124855968554
36721 1.2163025 52.924141 1322.71 0.054076332 0.32976498 0.00303781566422713
36722 6.538195 41.71838 1473.1654 0.080486673 0.40798135 0.0015511616868507
36723 6.4034648 37.025785 1458.2887 0.088265308 0.36751755 0.00279285180305976
36728 1.0392635 29.000904 942.71913 0.11466265 0.36660092 0.0100393012321551
36729 2.3392758 44.940708 1238.0515 0.088696796 0.35742276 0.0201224559754706
36730 2.6000428 37.885612 1250.0789 0.10574359 0.34766715 0.0150677738761759
36733 1.8474521 31.583502 1018.0961 0.11463209 0.33921346 0.00859852680197211
36734 0.77632177 21.442689 897.81656 0.14264146 0.34777324 0.00690223592394864
36738 1.0001659 12.461795 166.32951 0.22385964 0.48832812 0.00908477515228769
36739 1.305432 10.39431 141.13827 0.23696793 0.49119234 0.00610155392310342
36743 3.1336625 35.247624 1410.7354 0.065297768 0.41903324 0.00958049521901399
36744 1.9011037 52.758942 100.94579 0.034190737 0.21091121 0.000262209828738029
36745 1.7687716 29.575603 1471.5078 0.048996146 0.43888106 0.00600107559655398
36886 4.3170653 74.886205 1319.7337 0.083854992 0.31242516 0.0297071959686835
36887 3.4754699 71.402041 1430.0883 0.070164515 0.31704549 0.0772807084147449
36888 2.8094034 81.03616 1522.2645 0.050289239 0.3274941 0.104703316142126
36889 3.7438965 72.379392 1454.3277 0.081774947 0.32030754 0.0357651671181975
36890 4.0062824 74.598881 1370.7075 0.082816015 0.33238986 0.0346011603014223
36891 2.9482561 65.364165 1335.8679 0.061767279 0.29204341 0.0574887480691529
36892 2.6979319 60.726443 1424.6129 0.058285352 0.26834411 0.0735850686384895
36893 2.7203667 56.03378 1264.8796 0.052900042 0.3248162 0.120158129596391
36894 3.1064952 50.433575 1299.6379 0.062166811 0.31984782 0.122469980822856
36895 3.3789036 50.206279 1420.8692 0.062406731 0.32980781 0.149477252682563
36896 3.7731854 59.02648 1443.794 0.051755559 0.3782033 0.194977165283172
36897 3.9040141 57.716084 1402.3879 0.049176114 0.34936697 0.241755289740535
36898 4.1562944 62.170103 1433.4298 0.043807861 0.37393149 0.281542720769886
36899 4.0758221 53.643141 1435.3948 0.049169245 0.33695358 0.290156744266322
36900 3.8730319 54.801964 1547.4926 0.045526244 0.3195911 0.299583386353208
36901 4.040964 66.751869 1507.9361 0.036168263 0.35635198 0.3710598461175
36902 3.1946167 69.690668 1458.8532 0.03609114 0.34625987 0.345278378939755
36903 1.7484585 62.316127 1430.3164 0.045024631 0.28290078 0.171985969199442
36904 1.2925137 81.021053 1471.7227 0.033727106 0.31688581 0.121772950047314
36905 1.2952635 57.871515 1311.9463 0.046670156 0.29028232 0.0873011131253735
36906 1.2290461 54.652403 1373.9676 0.050919745 0.32771436 0.0765849948547318
36907 0.98513356 43.164745 1436.2743 0.061886921 0.3072375 0.0784748502705909
36908 0.84862506 41.395414 1399.684 0.064622718 0.32038486 0.0365153947253666
36909 0.77650694 45.003639 1397.2441 0.058832102 0.36723093 0.0253668651450126
36910 0.72492376 10.077061 133.32776 0.23500146 0.48838437 0.0117400596083351
36911 0.73715429 32.022478 784.90221 0.080420334 0.33980623 0.0095035547566404
36912 0.81383981 50.117251 1332.8808 0.056062109 0.32181802 0.0056556370008714
36914 1.4994171 42.095442 1362.8568 0.058255306 0.40333845 0.021296267729647
36915 4.1811189 32.711034 1295.6827 0.060357712 0.41309377 0.000893095039158046
36917 1.330945 24.416478 1187.018 0.091042012 0.37897114 0.0138338740333155
36918 1.5153915 24.498261 1218.0265 0.10006228 0.41265528 0.0128447098232001
36919 1.1927352 24.586738 1537.2077 0.086121281 0.40554618 0.00655306080598757
36920 1.7179819 24.560829 1428.7767 0.12093672 0.42673671 0.00839312763492774
36923 0.86769628 20.385425 666.17518 0.19442322 0.33935998 0.00155674626235754
36925 1.4209353 26.775967 1421.2375 0.12571729 0.37213114 0.0055982942218626
36926 0.7412956 21.932149 822.76055 0.14129863 0.37079848 0.00617896719665235
36927 0.62098563 10.694247 147.16696 0.25436965 0.49688944 0.00317263739874507
36930 1.0524542 20.675469 995.83232 0.1338289 0.34307152 0.00170664327295727
36931 0.65660883 10.252397 142.91142 0.24551646 0.49550404 0.00367191620949454
36932 0.4647875 24.156535 1582.0047 0.08575336 0.46917049 0.00714419094645794
36934 0.63968734 10.357479 676.56576 0.2279133 0.15189421 0.00358772546856674
36937 1.9474948 29.689061 1326.7255 0.075948277 0.39333798 0.00508278556003652
37078 3.6493862 73.302419 1074.5462 0.076091262 0.21913818 0.00884816867505018
37079 3.4437969 66.710722 1418.9649 0.088394513 0.29537085 0.0125647606241845
37080 3.4380787 73.033329 1433.0177 0.10611186 0.33427513 0.00813520919353323
37081 3.8469074 84.772185 1507.5388 0.072135562 0.36697387 0.0322087247717591
37082 7.0266691 74.468611 1366.3238 0.1230508 0.33437333 0.0198979570567267
37083 2.8648121 63.794121 1241.9357 0.064697963 0.30504414 0.0600052320927952
37084 2.8286579 73.712458 1318.3979 0.0545378 0.33047849 0.108774783781332
37085 5.1922246 70.687573 1421.8397 0.07481969 0.32493141 0.0731033915331539
37086 4.0354632 58.423328 1304.29 0.074962198 0.32094676 0.0912721025627444
37087 3.650463 58.037171 1378.5435 0.063743984 0.33546644 0.113352603121092
37088 3.7545945 52.955977 1274.3082 0.062733215 0.33377874 0.15047134800781
37089 3.796302 61.616876 1279.7855 0.045535586 0.3719527 0.235812442616524
37090 3.6663576 51.267736 1345.8887 0.049771414 0.30532533 0.260847981259464
37091 3.8684866 70.527721 1613.3654 0.041562676 0.38007334 0.266064197642795
37092 3.8092789 89.848017 1852.6675 0.032293546 0.42741385 0.271231281659168
37093 2.7468699 77.188865 1647.4894 0.035977228 0.37347023 0.265049326741476
37094 2.0546282 62.117798 1237.9783 0.045435536 0.32977359 0.181153607238126
37095 2.1825651 56.813815 1303.4031 0.054454116 0.29305923 0.137321989721801
37096 1.3794879 71.552836 1409.0968 0.041515007 0.32874695 0.0997252128386557
37097 1.3703935 53.399977 1391.9008 0.051992264 0.31860554 0.0845399957001651
37098 1.2691583 56.73272 1362.0018 0.049497131 0.33828014 0.0744608089136418
37099 1.1008403 47.287748 1329.4538 0.056324566 0.38898467 0.058210620475425
37100 0.82181564 41.028056 1207.3386 0.065433277 0.364925 0.0345333120763791
37101 0.80732405 43.296129 1279.6385 0.063272799 0.39174496 0.0241897351815737
37102 0.81633736 36.490718 785.10798 0.073537471 0.43820215 0.0123311449888909
37103 0.99749404 23.217208 490.53703 0.10944682 0.39145502 0.0102499876325109
37104 1.1981721 39.856643 1195.9985 0.064991724 0.37641979 0.0111668656797523
37105 0.89306329 36.326602 1312.0556 0.076121787 0.29859254 0.00702032206063386
37106 0.64392094 22.011749 1169.6774 0.094879869 0.36641914 0.0046258225964851
37107 0.79255952 20.884797 1144.0826 0.10056828 0.39488583 0.00257474578920705
37108 1.1334806 30.668927 1503.3514 0.082097457 0.42460006 0.0192397046171114
37109 1.3917919 26.545935 1120.4716 0.096260584 0.44174885 0.0150228397766764
37110 1.1188061 21.268638 1146.2196 0.09493566 0.39045275 0.0024933103771969
37111 1.1448669 23.76514 1419.8414 0.087335041 0.398996 0.00401543210900977
37112 1.7968793 27.33119 1320.5104 0.10918304 0.44448852 0.00946027387001434
37114 2.3044628 36.540173 1441.2953 0.10612357 0.36972739 0.0105737511178945
37115 2.638202 44.313051 1290.9061 0.09165415 0.34209681 0.0118907920905826
37122 0.60589492 21.426764 667.55979 0.11821795 0.46649536 0.00621347120559071
37123 0.64932501 21.434536 1082.1373 0.11657377 0.40027212 0.00738936701757927
37124 0.5464118 24.2727 1061.7307 0.08592467 0.49337569 0.00942987390352432
37125 0.35677493 21.736578 899.4488 0.0848036 0.49453384 0.00351339378397822
37126 0.63164118 11.981697 525.12896 0.20018815 0.18508406 0.00580710824380571
37270 2.1468466 48.718765 970.29961 0.17590363 0.2526617 0.000786315248250706
37271 3.621823 75.834535 1323.0445 0.11820696 0.32494096 0.0041664383884143
37272 3.6791201 69.656086 1465.1514 0.11143424 0.31045766 0.00774321147062212
37273 4.1210294 70.630226 1437.863 0.095433401 0.30760969 0.0248929095318354
37274 3.5566422 63.432671 1310.2623 0.087617304 0.32635154 0.0384545604799543
37275 3.1269386 62.260308 1318.072 0.075613417 0.30308728 0.0968627812207175
37276 5.9672711 67.214513 1261.4579 0.091759264 0.33465326 0.0438639857262727
37277 8.0635592 71.70421 1471.3299 0.11336097 0.30760527 0.0755890043411534
37278 5.0000235 63.638287 1268.6896 0.080816697 0.33705185 0.100854586194295
37279 5.4033955 66.603289 1500.5757 0.082267788 0.31042777 0.1019910615493
37280 4.1067471 60.100708 1479.214 0.059237772 0.32566041 0.180466678485039
37281 5.5068129 70.322311 1327.7394 0.055979994 0.36564175 0.211187733267681
37282 5.321071 90.119728 1554.2949 0.043270619 0.36336828 0.2307230091459
37283 4.192321 64.120337 1547.4341 0.047379574 0.35973111 0.295730364581152
37284 3.5085514 104.57928 1851.5618 0.027344747 0.46431286 0.356907196658429
37285 2.8998473 65.691898 1477.0497 0.049388303 0.34273218 0.214509042988096
37286 2.179295 72.026205 1477.1028 0.042388952 0.35346123 0.154524875697741
37287 2.0751195 68.460625 1384.3484 0.046489326 0.34594227 0.121239250708915
37288 1.6233908 74.774652 1368.9314 0.03929641 0.3893713 0.0843765372658772
37289 1.5075148 51.121255 1435.248 0.054061107 0.29173383 0.0797240322700296
37290 1.3437145 51.756901 1409.2424 0.052876338 0.31446984 0.0734481047692863
37291 0.89598922 40.331328 1276.4839 0.064942794 0.30996675 0.0438805359838249
37292 0.82652866 38.785407 1365.8604 0.070149218 0.3187932 0.0316853795601832
37293 0.82235555 38.942345 1373.8455 0.075900179 0.39855796 0.0153601041130716
37294 0.79017125 38.648234 1101.2066 0.072589368 0.40182461 0.0111758194377058
37295 0.79807538 10.001768 137.51347 0.21442871 0.49598234 0.0078380574429088
37296 1.4176909 32.24332 1148.3864 0.087150768 0.311576 0.0100560929843441
37297 1.3445684 24.109918 1127.8967 0.11601559 0.32780623 0.00853131003496474
37298 0.72193702 21.567115 1193.2992 0.097209031 0.41818667 0.00487517595383947
37300 0.4281771 22.643239 1339.7926 0.089760504 0.4439448 0.00032428306909035
37301 0.7232968 26.913661 1236.4354 0.091331906 0.41393584 0.0126469765160075
37302 0.79051967 21.654299 526.92302 0.12037678 0.49253268 0.0110018563777075
37303 1.1547587 23.698508 1255.7434 0.089527768 0.42723344 0.00430642071032007
37304 1.8108083 22.821626 1293.702 0.1322973 0.39984877 0.00745929145852014
37306 2.0740773 27.147668 1170.9728 0.12686936 0.34649637 0.0127412854053846
37307 2.3668108 37.888637 1257.9076 0.097604312 0.32960167 0.0188791833529748
37308 2.3595947 37.435829 1221.7437 0.099952321 0.37206872 0.0179410027631921
37309 0.73549842 15.256079 246.95618 0.22697475 0.46184939 0.000791298341478242
37312 1.3649347 26.46109 1233.8438 0.09716216 0.44570882 0.00145839371469437
37315 0.44571074 24.12712 1054.372 0.09630057 0.46118748 0.00321899192073084
37316 0.40428495 22.230555 1288.9072 0.091311846 0.43958569 0.00800393034535423
37317 0.44205755 21.141064 1082.3488 0.091629753 0.41308905 0.0128499695988772
37318 0.38643123 29.17629 1542.2861 0.068327248 0.46381872 0.00570085866965794
37462 3.180025 54.614946 1286.3902 0.11382024 0.25164312 0.003673282747443
37463 3.5651485 60.608956 1281.0118 0.092960565 0.34104977 0.0208560947494055
37464 3.2118007 75.459401 1277.4267 0.092946621 0.38522182 0.0106987872770529
37465 3.5064501 69.760407 1387.6922 0.077454021 0.34376154 0.0336617620803317
37466 3.2473 65.526307 1384.9457 0.06983312 0.34617526 0.0385735734325797
37467 3.1739396 58.804569 1365.5443 0.081993929 0.30662756 0.100263300249443
37468 5.546932 59.154854 1381.6426 0.090606788 0.30592829 0.0508420113007115
37469 5.3456527 73.893436 1522.2072 0.070358792 0.34681484 0.0865847274224486
37470 4.5713147 73.205331 1500.7071 0.065666003 0.35542544 0.106317257173081
37471 4.5356132 68.095862 1358.5212 0.06609445 0.36931753 0.115524840257277
37472 11.205416 64.950127 1425.6391 0.13757259 0.32247969 0.125923140010772
37473 5.4837987 78.366519 1436.2252 0.052422857 0.36736826 0.1914146061688
37474 4.301722 64.563499 1304.0074 0.053320634 0.34479183 0.207805575182957
37475 4.0824833 72.641689 1701.7608 0.041847982 0.36263844 0.282069353017231
37476 3.7185026 106.22643 1845.3047 0.029539723 0.48674416 0.296403359508238
37477 3.5415165 71.469175 1536.2245 0.043945685 0.34692015 0.244022252859013
37478 2.9853161 57.290188 1335.9935 0.055026236 0.31521394 0.191779051215593
37479 2.0580509 59.456591 1316.3384 0.052652496 0.29368448 0.119755625831712
37480 1.5617632 52.203467 1293.9068 0.053542317 0.31969297 0.0932535810422762
37481 1.6704627 57.198451 1325.7694 0.046946742 0.32677163 0.0831803110345847
37482 1.2147952 62.511466 1345.0959 0.044694445 0.34091723 0.0688313512324645
37483 1.0057115 49.535062 1318.1061 0.055708802 0.34032576 0.0592988619219057
37484 0.81253067 43.374448 1181.7539 0.062240039 0.35626157 0.0428334622345636
37485 0.76086208 35.801045 835.50116 0.075701631 0.41656345 0.0189380369289017
37486 0.79354115 23.599614 355.77526 0.11465046 0.48703041 0.0124486433905031
37487 0.7910941 27.601675 1307.8953 0.10214961 0.39271611 0.00671838110632658
37488 1.3042641 31.857317 1330.1373 0.089583259 0.37416377 0.00918290151686294
37490 0.54144488 16.590464 769.59075 0.1243803 0.4172711 0.00225290194467742
37493 1.6391558 31.213493 1441.4367 0.098602192 0.44074596 0.00135701228258639
37494 0.87463639 24.641199 1410.2116 0.13756548 0.39806548 0.00716507216658823
37495 1.7312272 23.468424 1370.6777 0.11893735 0.43328924 0.00938803361792486
37496 1.7639055 22.379108 1242.7764 0.13303888 0.42088658 0.00762305503167841
37498 2.0245449 33.73363 1363.3584 0.09800762 0.3746839 0.020320062405933
37499 2.2933945 30.499207 1267.8486 0.11023295 0.32442719 0.0354744275772035
37500 1.404237 31.894127 763.56967 0.10939625 0.36979093 0.0250849481421592
37501 0.90926558 31.52708 1150.4244 0.10297983 0.39005847 0.0196177303650327
37503 1.5975453 22.762823 1340.7848 0.11937584 0.35811558 0.00783350671430038
37504 1.2228571 22.757308 1488.2596 0.10267721 0.37583369 0.00684731097518884
37505 0.46887244 22.601066 749.52474 0.11223558 0.47769003 0.00052777942635407
37508 0.3702375 19.735466 1172.8541 0.098558138 0.42679828 0.00121668449802986
37509 0.33434417 18.141692 633.84447 0.094974815 0.48333674 0.00379488324639419
37510 0.41928277 27.437285 1357.3476 0.076536639 0.42235478 0.00833291639691765
37655 3.4158948 81.681784 1448.7479 0.061404743 0.34185253 0.116019178297865
37656 3.8641428 83.776699 1238.9372 0.078352423 0.28907242 0.0392350526322464
37657 3.5072377 74.932848 1321.8879 0.07286473 0.30758114 0.0280494359716495
37658 3.1566044 64.902521 1376.247 0.069769849 0.33393082 0.0422397984700696
37659 2.7293448 61.763462 1303.2655 0.06915026 0.29496546 0.111243433136386
37660 2.7811765 64.880939 1360.9175 0.059414777 0.31760128 0.142008893463505
37661 2.7263177 64.399306 1481.9672 0.057133042 0.30771028 0.129194104360457
37662 4.3720116 60.559756 1368.8728 0.074494973 0.32198425 0.0978153559305945
37663 5.652552 55.588085 1258.9354 0.096921516 0.30199441 0.109370596364673
37664 12.744753 78.04442 1510.9072 0.11438162 0.35630917 0.15218958903803
37665 5.8340486 59.216495 1358.0064 0.068333933 0.31404397 0.185629232791663
37666 4.7855365 76.880688 1449.6558 0.046801532 0.35451903 0.202388589733246
37667 4.383482 76.873034 1517.0922 0.042227397 0.40741435 0.275770839445791
37668 4.380481 70.21482 1544.4249 0.048325233 0.35758717 0.261542381522542
37669 4.6841012 68.841839 1414.2588 0.050704665 0.37128589 0.239967627134866
37670 2.7645946 65.478165 1337.6932 0.048648022 0.32089363 0.175182838522553
37671 1.9337929 59.374819 1278.2774 0.052659594 0.31427792 0.113180653553419
37672 1.7369907 62.085089 1434.7955 0.045709575 0.32138794 0.0913028320893132
37673 1.7070763 56.80471 1318.2169 0.047068247 0.33843085 0.0838356402417067
37674 1.2836869 47.092067 1354.0446 0.056269052 0.27711806 0.082863294898734
37675 1.0076813 49.482594 1376.8026 0.056947847 0.36084524 0.0759431757461187
37676 0.8788638 55.721311 1363.1051 0.050632549 0.35130414 0.0657409807135848
37677 0.74453871 44.868008 1220.5539 0.058165471 0.36216708 0.0274918722699139
37678 0.77059224 37.936412 1244.0885 0.070612741 0.37672554 0.0161684109735793
37679 0.79744837 26.189835 1070.7542 0.10655231 0.34069645 0.00852102327596439
37682 0.59888056 13.70918 1181.5116 0.14734282 0.32356803 0.00206858468344887
37683 0.75589845 19.766553 1107.898 0.10409655 0.42345282 0.000186367534129926
37684 1.1254534 19.728099 1209.4843 0.1098962 0.35583645 0.0103742556756187
37685 2.0311239 28.988052 1181.2058 0.11549074 0.39641703 0.0126837451778984
37686 2.1538749 27.350726 1034.5523 0.12265837 0.34458826 0.0120817554403579
37687 2.0179601 28.336321 1255.7597 0.11713994 0.39834324 0.0127923564576077
37688 2.076268 29.014856 1537.9318 0.12264406 0.40909784 0.00832533105835811
37689 2.0622058 30.351076 1055.1188 0.10875432 0.3510611 0.0180085966032401
37690 2.4029922 36.761697 1130.2163 0.10016887 0.33545378 0.0202822719913846
37691 2.0576728 50.791695 1346.2398 0.053621851 0.30713658 0.06452806773662
37692 1.1430011 46.18056 1275.9524 0.076088453 0.31456501 0.0484838333313013
37693 1.7939449 34.943553 1390.417 0.084053149 0.42267662 0.0337042314718543
37694 1.7605527 40.983982 1233.9772 0.068040982 0.35800127 0.0583442314330608
37695 1.4285325 26.82599 1378.2743 0.099207829 0.39484557 0.0170063411501652
37696 0.88508033 24.512669 1179.8208 0.093714669 0.4218296 0.00536100097524428
37697 0.42138205 21.614535 1301.5654 0.10123723 0.40291667 0.0015280428392648
37698 0.42007018 19.521617 1322.3866 0.11312324 0.39661645 0.000956784131464628
37700 0.35236098 33.681229 1291.3967 0.054118442 0.4130172 0.00043348080563625
37701 0.31686716 31.78556 1405.8822 0.051746034 0.36436256 0.00140884686107779
37845 1.8982045 30.406308 358.77788 0.25705482 0.49131272 0.000790859835754666
37846 4.5760638 71.221874 1216.6459 0.1006803 0.2599762 0.00705067029206291
37847 3.5508015 71.802279 1391.9342 0.073244378 0.29726487 0.0883080263748951
37848 4.2938158 76.944139 1273.5061 0.098570619 0.26586833 0.0275735199478127
37849 3.620263 70.671777 1389.0493 0.082740893 0.318678 0.0341469002547808
37850 3.1874249 71.650281 1509.5877 0.069009439 0.31646434 0.0424890675282658
37851 2.8858301 64.668753 1447.4836 0.0718577 0.283305 0.100094616460288
37852 2.9091333 63.060921 1334.3359 0.069614409 0.31676869 0.121844159495819
37853 3.5025743 59.88637 1453.2203 0.075989866 0.27708501 0.102668613213161
37854 10.480099 73.176952 1440.4816 0.14459901 0.33548235 0.0679546591609902
37855 18.000779 94.297429 1607.3015 0.24699014 0.35241976 0.0327357376966762
37856 13.880676 89.796975 1546.5761 0.15971402 0.34612386 0.0614452139323747
37857 15.538773 79.814613 1477.8126 0.15234834 0.35586811 0.099079806678198
37858 6.4808362 85.484895 1581.948 0.054578157 0.34570247 0.211458204941844
37859 4.4692274 66.465873 1201.7632 0.049607675 0.40272226 0.278884532953243
37860 3.559192 84.941496 1816.0299 0.034384236 0.36640484 0.330981055359451
37861 3.185681 61.725215 1401.5161 0.053610891 0.29481109 0.202223833862509
37862 2.061906 58.684948 1330.1816 0.054198436 0.30892115 0.123295266914398
37863 1.67623 68.247745 1395.215 0.045730699 0.32493699 0.101491967821865
37864 1.7550499 54.280236 1215.3881 0.054311423 0.32139581 0.103431739525492
37865 1.7510905 54.307644 1366.6572 0.049108977 0.27968286 0.0891975452823546
37866 1.337375 47.370985 1502.7489 0.052712465 0.31340438 0.0790094601479363
37867 1.0137299 50.231098 1391.035 0.050381095 0.31835512 0.0743636974392489
37868 0.85186434 42.449692 1406.0459 0.061642729 0.31712509 0.0633316484329677
37869 0.75361834 34.091529 1232.7294 0.070908724 0.33204289 0.0290117282805206
37870 0.75060953 36.136049 1083.9278 0.068022968 0.37981163 0.0242796643734723
37871 0.79991024 29.992111 1441.5943 0.09087317 0.37526609 0.00932966839118205
37872 0.77589179 22.350273 501.76897 0.12340878 0.40596586 0.00702484275373163
37874 1.4360503 27.838083 1143.5393 0.079203429 0.4453561 0.01721403838453
37875 0.9122242 20.025428 1213.9195 0.10687415 0.42532439 0.0104063776238563
37876 1.5934677 27.366787 1283.6028 0.092535924 0.43726847 0.0205505968167247
37877 1.91362 23.997977 1737.6791 0.10408339 0.31698162 0.0254444471829939
37878 1.9940332 29.114382 1311.434 0.10413796 0.38249315 0.0275903098973609
37879 1.9416815 29.638026 957.2729 0.094549856 0.38203074 0.0481154654172893
37880 1.8278557 23.882654 1128.3717 0.12437808 0.39030716 0.0191938748621902
37881 1.7424699 27.67966 1420.9019 0.1051849 0.39659939 0.0214664912007771
37882 1.9854699 29.192391 899.52027 0.11775301 0.33858546 0.0248013324150374
37883 1.2054773 53.51129 1354.2205 0.058739203 0.35154273 0.0671876175858969
37884 1.2559982 46.056292 1321.21 0.094225828 0.32889192 0.0410523289641005
37885 2.0543539 43.364803 1493.6374 0.080864413 0.31575049 0.0503971813743326
37886 2.0284217 49.669545 1171.5972 0.061182467 0.29529876 0.0519221753846528
37887 1.1294273 25.804411 926.02883 0.11542571 0.32226965 0.0373981062840582
37888 0.87574113 27.405653 1424.8781 0.092525461 0.39351055 0.0252304261408853
37889 1.6141966 32.260599 1083.9877 0.088650792 0.42317038 0.0209678495130951
37890 1.6631148 29.444471 724.52263 0.092780116 0.3973652 0.0295626311431683
37891 1.3853308 24.242256 874.47262 0.098267611 0.40013117 0.0360727390134894
37892 0.45055018 10.07146 114.64335 0.17552552 0.49574669 0.0284739304615381
37893 0.91750564 28.621954 1728.1655 0.069836049 0.36625449 0.05433494342657
37894 0.57048939 10.522188 127.35109 0.18472159 0.4878921 0.0456797104160972
37895 0.58614358 40.043857 1038.483 0.051877468 0.3434185 0.059046034232258
38037 1.9516162 73.091838 1104.8525 0.096656605 0.18660662 0.004762344793686
38038 3.6537549 88.602707 1304.3652 0.071869372 0.29503572 0.0151471695637681
38039 3.3188216 70.96605 1321.3709 0.07106723 0.306783 0.0759103228938731
38040 4.2648857 82.818082 1391.4126 0.080843592 0.27743439 0.0441838394077515
38041 3.9265114 68.956277 1298.125 0.1051018 0.3232323 0.0202647703799719
38042 4.8693848 40.044047 1344.427 0.13753624 0.40351659 0.00283469768003052
38043 9.2810983 45.149095 1395.796 0.14242596 0.3353852 0.00518567265342789
38044 2.8604095 66.400873 1445.7674 0.061546077 0.32694726 0.131244663381893
38045 5.5161386 60.148944 1400.0788 0.095683094 0.33484419 0.05831017360166
38046 10.112075 61.450328 1410.435 0.17641354 0.30534174 0.0617617546051228
38047 18.847137 108.8306 1555.3909 0.21428293 0.41668326 0.0285511028441089
38048 13.501729 74.17833 1562.5141 0.16803955 0.28060164 0.0678194908517895
38049 13.099703 80.255815 1456.9822 0.13291286 0.33486018 0.0809810947520489
38050 10.744812 90.421461 1610.8383 0.097761144 0.35724958 0.132824838736848
38051 4.3788066 64.96959 1214.8507 0.052801942 0.37532818 0.261796454791365
38052 4.5354247 71.298227 1391.5021 0.047247875 0.39414958 0.286599946791519
38053 3.6435452 53.681462 1375.2477 0.061270184 0.28970164 0.190115632951723
38054 2.0303741 60.853432 1360.9924 0.054036957 0.32762508 0.117472049895121
38055 1.436466 68.733202 1527.4918 0.045156555 0.32370339 0.102670082582721
38056 1.6484632 75.27379 1336.8997 0.038294045 0.35357541 0.107949955614759
38057 1.6821912 55.336779 1334.6473 0.047931202 0.2757655 0.0940991256729897
38058 1.4438039 58.683534 1483.2474 0.04364287 0.35728064 0.0815897848456165
38059 0.95439746 50.438738 1284.1407 0.051666513 0.32209747 0.062290483343829
38060 0.81894836 37.066155 1321.9841 0.071362297 0.34362804 0.0308959936792954
38061 0.84753737 46.947348 1289.2843 0.06118977 0.33995481 0.0527054806544076
38062 0.81465429 45.011102 1399.1008 0.059229809 0.38177796 0.0346385215882389
38063 0.79079241 37.189935 1491.5429 0.075966638 0.40753942 0.0114408259271582
38064 0.81195993 30.821586 1245.7188 0.096238668 0.39445513 0.00774334440389256
38066 4.7995243 33.480119 1378.9177 0.077937336 0.39664129 0.000304649169405687
38068 1.6349901 27.646314 1457.3748 0.089174847 0.44794505 0.0238949060148202
38069 2.5608803 24.482071 1265.4468 0.10762666 0.38692344 0.0287651150280449
38070 3.3166301 35.626566 1400.0466 0.096127024 0.39392395 0.0273079021617722
38071 1.4406811 36.623544 1249.0975 0.071034882 0.32529547 0.0926363750582479
38072 1.6762617 32.16746 1343.3609 0.085153158 0.42728717 0.0547354601016859
