"Bulk","R14"
-371.752745022661,19.5720997433517
-45175012.9641174,19.8099271809149
-112182769511.093,16.343265448834
-23244812.009832,17.3483912364489
-118820030261.931,17.977543735451
-390.862694750968,18.860407090366
-376.571138317849,20.0933391505973
-330808624.303116,19.8958607688458
-3924107448753.1,19.315473169601
-20339945988535.8,19.3106839491677
-6197749121617.98,20.0681291551938
-373.335769121858,19.344308878785
-590124492.313112,19.8123132277908
-469082551345.541,19.3703347876271
-704849722322.526,20.0502309599031
-411565416003.255,20.0100034117059
-527924981248.998,18.920575112205
-4160125353.80121,19.0823039747034
-237072995941.061,18.1861562647918
-287.563569025367,20.0298706433337
-180.15704842591,19.5578291855099
-180894526.727467,18.8723546870417
-389272134963.147,18.7266008072557
-6673691943.14086,16.3518750298777
-157340012.582659,15.9468205363884
-8650187613224.62,15.3822519431626
-381.505706211689,15.6157431201569
-3857982.07194344,16.1486906328843
-4247564628336.61,15.5116284321606
-1069094567838.2,13.053263150975
-3390191011186.24,14.5418857254562
-70257169477.2506,16.0982717513505
-261.029191549953,17.0715095583014
-369.599312609057,15.4536450132798
-366.931184428095,16.0060407637583
-331.232011017025,17.0346790333664
-198.451287556919,19.312224317894
-313.931403551551,15.5407240761962
-15046169674.5079,14.7222487518919
-1201510334774.78,14.985305548491
-464162474209.892,15.6099094817528
-5759755904.26431,16.1666787142882
-2999106045.55203,17.7099117844202
-373.738595781411,15.8784617487757
-305061021479.185,13.8061030968919
-376.166540590428,16.3837278336583
-856577848616.762,16.0169598046302
-743922133424.182,18.1603680569609
-381.240651774329,18.1457995961314
-526817452618.76,19.0335092268543
-1800839508895.61,18.9199429880955
-19637834584124.2,19.949960028578
-1042003557531.56,19.6259547977224
-1222339009109.9,20.0428767631402
-214048611701.296,20.0599839027125
-234431682745.54,19.7192676413014
-1211186703058.49,20.0077619163435
-1021178545054.14,20.0802727914766
-103054021499.668,19.9649415722929
-1196876878939.7,18.5296821160248
-1924075578576.39,16.1770319456178
-366.963372830525,18.0664309783427
-39.1312977193536,20.3901963054631
-376.088798872171,18.1843427905317
-378.885715007937,16.0740478141452
-52185978063.3311,15.6189998934466
-2114449342241.48,15.3817143771873
-194548168709.697,15.778247991612
-203.565380338014,18.3567506406146
-320802346454.862,15.630239627946
-697879853746.584,12.4648346908225
-59496.0646487166,15.374233895487
-26827365858.0875,16.1294912428054
-5365459093.60648,15.6661871793393
-83.0473060155162,19.8052641744129
-152828317682.344,15.359180527257
-361.912116374573,15.8060197811818
-965121671895.242,15.4233790132106
-373.463096807989,16.3486656488998
-13575776630135.3,15.617124538033
-341.830729170736,16.1955568889756
-957151380.100785,15.927257105977
-1616735837.10871,15.416131675329
-211666200695.233,16.2187414638515
-227155384787.214,16.9819484521407
-128333384660.98,16.7570856353461
-42603795292.9658,16.0173623429192
-1208326488543.89,16.1150147763243
-1113770559055.99,16.405832133588
-27114680665.572,16.834074898334
-81141682187.0457,11.0865716078161
-50489056815.2848,17.9869609408412
-378.897755498817,19.5538050522974
-7403647652065.92,19.1239576022519
-20591589406066.7,18.9645713953259
-1400700696061.17,19.9178277807843
-8214542578.45182,20.0338247422884
-3321663041.79846,19.6986025086507
-24159374656.2392,19.9372669297877
-55787518798.0318,19.552031827712
-196246724523.814,19.5280992078293
-262370658519.661,20.0425450039694
-256.122927827278,19.8602938007866
-299.184559166286,19.8343075126999
-132.600155287012,19.3657506602682
-950052530270.781,15.3818224693123
-940752897637.457,15.930997112354
-286.694323269999,16.4861953232707
-4818826358206.31,13.3248832811856
-4299198401040.03,10.7819235556494
-2491034219513.14,12.2083480859529
-226499875669.493,12.3339954341191
-1308894632408.34,15.4023897453222
-102599054741.777,15.7147853921271
-282.139497849194,18.1198340605662
-313.397501022313,15.7509429008191
-1421546454484.73,14.7424605492474
-8083680682457.66,14.8703992476187
-287.419677327751,16.391034245947
-29595542181.1191,15.5794955525472
-250.282584694118,19.36638594936
-2321071336696.56,16.0934628360601
-420598688754.02,17.5574698371204
-356.911552137255,17.7291782619313
-351.379426550761,17.6375075748016
-154253208926.32,17.3256369591823
-118895873.043596,18.9117923423874
-50826819952.9184,19.2947962650483
-1112652527741.47,19.2338884229888
-42867532024.5302,16.936694671025
-369.908312408217,16.1090392177003
-362151026207.853,11.1919904898199
-350.090533852497,17.5833211273986
-75683432784.6154,19.3711273871262
-1004349073422.07,18.9061103923935
-1436698050577.06,18.683438002326
-75498897431.1198,18.6040129292417
-2388055828.06728,19.937446332615
-10918213.4353754,19.8513798835258
-823963241459.352,19.7509410999435
-49882631226.1282,19.6989055121362
-273857213627.591,19.6457421170011
-1110155606603.97,19.1734308301259
-684370843245.62,20.0966182210778
-7725960454.44196,19.9846157504162
-91568709035.4164,17.8501769546275
-351.402547963493,16.5406977106652
-44082477694.9154,15.23033669019
-389.455927735452,15.5887079774812
-66105377215.885,15.7061826734166
-1128144897.53198,15.2372574634332
-338.473173723243,15.9083573281147
-186261413931.261,14.1509404335884
-10855021662848.9,10.5509251212454
-343.981550815897,16.1781778045345
-360.937621125196,16.3549930877216
-105073361495.715,19.9988027824789
-62814710422.3845,18.2697656207855
-2204837596109.43,15.4455995286065
-4442307010.30993,18.4359957035767
-2380105803539.65,15.3315610280174
-15011927036.6446,15.7899737903673
-1149841557948.41,15.3843308360806
-1687113031141.75,14.5549951829897
-643236967516.769,19.410071305445
-3394373324720.34,20.0319169444647
-132.691042908948,15.4517495313271
-341.950187679036,16.6499947726437
-60217431801.4211,17.5142780366384
-361.364523296825,16.3547355993796
-143314797967.953,16.2085156709972
-1645882354497.87,17.0434355368054
-549568608167.881,17.9437731394689
-21899384034.4449,18.0017742108616
-520564695989.535,17.5825663437579
-209642114689.198,9.31021712307945
-3154855572848.56,-9.97156149207645
-1002527787508.46,10.957308715575
-207301107115.952,9.79315276710713
-849841723576.455,17.2075735125878
-351.899016053544,19.5377575685216
-14650733273296.2,20.0366325362837
-69190740081.647,20.0942314941133
-29368904243.0704,20.0594904337825
-309071381257.671,19.7133959784894
-377.276453376557,19.8035243023313
-117043393906.623,19.333095289281
-4002997380265.79,20.0551885476599
-964431668890.008,19.8409963056672
-1855690279908.82,19.519277812331
-44607984350.3313,19.1053123317613
-350.81654675931,19.4224478144354
-4983557802411.25,15.5167966557548
-184.060506632502,20.0468080209382
-0.873913044795227,16.3003145089318
-130102044120.105,15.3085077571247
-489980821972.708,15.3835429670519
-32817281637603.8,14.7184707280954
-628886910984.072,15.3674380164646
-333.426927702701,17.2871202954008
-385.699024657309,15.2065040309699
-3752209477431.51,14.1139882118246
-314.842426251943,16.8728100038917
-542707757503.356,19.1453683140932
-379050654352.733,16.1231369386925
-3969039258778,16.3936101380049
-351.991188482344,19.8550736308396
-330.696273815,17.4262706100636
-4479039814598.49,15.395048624312
-351.416256661808,16.2028547857556
-266.145165732685,19.5309413758384
-314.835875766266,17.4990488596651
-28.330518606984,22.9893800657794
-33721924338338.8,16.051447641056
-29.1650102417752,22.0433721136095
-337.17711730322,19.3562986817324
-315.613228963496,20.0967590618277
-369.382406502593,17.9019008087067
-57980041.7743468,17.9435824303407
-3030917022.27141,16.9310583301596
-531573576.856959,15.4543454850071
-574942443137.436,10.2632368575248
-253261908093.476,11.1083727140904
-714070828913.876,18.1648158241043
-213735108198.266,15.4179159809773
-162138814359.765,8.47114034460716
-1741651119609.99,-9.8223420908643
-855609119409.339,8.47151642662225
-63781938396.4819,10.042396385225
-1772712682002.33,12.5153345390039
-357.24711479432,19.5068715439477
-33673011561.0391,18.8959948194887
-29546859789.1052,19.6156157075826
-157619481268.089,19.9938378543456
-3267421671205.28,19.9932884609042
-27060165633.5627,19.3088943489574
-21550624928.9019,19.3209091917113
-2768552508500.17,20.0453869675938
-54390142562.7388,19.6369220295902
-656812869595.148,18.0159496299062
-157527177738.54,19.6574696719289
-2117355775052.46,18.2235088023737
-7390481513020,15.803407293894
-190974788228.601,15.665402540002
-561867699625.543,15.863703945058
-5814085310166.64,14.5393843702015
-195684578810.461,15.3503406926259
-1658517356947.23,15.2348836178793
-25929102660.4888,18.9344419718551
-1224261561585.23,15.4882841615933
-350.082715227668,15.3830514240529
-2648926683.43004,16.9984503909268
-5234820768351.14,18.3022640257462
-1366235511260.81,16.0636889763657
-302549103121.892,16.9560191768263
-1425962255893.66,15.3464271049994
-1698673925380.1,15.3338567879697
-3146435.37756883,17.3535552059234
-22.7844601729276,22.4139201301721
10.8167869778506,27.2756457659453
-14540064687.5784,19.8644265511481
-342.80256821428,20.001804285442
-848607724695.712,19.9422664195072
-577162950613.575,19.3290498676979
-327.490145990579,19.3088332993225
-123.23035699237,13.7063874317036
-177.767909691751,8.48905748692363
-330.318159622738,15.9209874648325
-334.618621043827,17.8658114115202
-103747890435.743,18.8700953820102
-80870704817.3604,15.5351473782679
-562956748843.928,16.160885405119
-249598298752.057,15.1993364798377
-114433726188.75,15.4651200345413
-636678111708.828,10.6055891981542
-9141787620.77654,8.92371206758003
-681404582845.184,9.10517797131005
-2378147333816.42,-2.48535041430376
-1322102197298.71,11.3822542773381
-85482461211.1801,19.0684765514582
-80881539436.4005,19.4179475290093
-131766642342.716,19.5810516561359
-1039154284075.06,18.677542507471
-318342542459.229,20.0908329828204
-155155239444.274,19.7961742698702
-14823524483.3505,20.0915026278159
-169156625801.59,19.4987318693418
-2442079449112.35,20.0874331822538
-2262747714401.4,19.3951497482916
-81932532.9394454,18.5466902487181
-533454865525.341,18.4779950394169
-1159477280278.25,18.1078659586127
-126858927890.486,16.8868800110282
-1254824411966.64,14.7237374784159
-367.199562999968,16.7126477046493
-287.262604962851,17.984465296156
-1387882431650.58,16.1716843433637
-394.190254727472,17.5196117938801
-436551763106.859,15.6895776275157
-88142938277.7058,18.0421740310379
-346.628374029358,19.5822824957166
-672980837645.704,15.9970254221407
-351.409694742249,19.0960604887376
-235189821751.927,18.5280891483768
-167102275527.272,15.8175041149551
-116790712236.762,15.7676539655847
-1462773869485.38,15.3723744303575
-3185833833718.2,15.7036654318388
-1092872380216.19,17.6516852854522
-606689144396.121,18.7733019946095
-382.428684056621,20.0912655798737
-31.9427729532115,21.8672277584968
-2394974188594.05,20.0921934476581
-32.2316744515128,21.6765398142698
-232.293141503379,21.2065559599588
-339.425149571329,19.4024476599786
-385.530939423062,19.8537918836956
-234721364262.932,19.9891937872849
-355397362751.342,19.4901439775552
-923851558435.969,19.4050114496747
-223.363928930684,9.97294715578612
-943735339553.813,-0.813178702455897
-392.312688873288,15.284579282264
-18879219480.3117,15.0704877129781
-313.477947445084,8.6489811097108
-442783639255.686,9.88587471087965
-203299041720.031,14.3457522251655
-4426673714715.83,9.85016653106574
-27088450924.9731,13.2182376254102
-1021613615145.44,15.2557790833927
-1328718580675.09,-1.59184415867808
-1337797127708.49,1.74439941319759
-175799154244.404,17.1395771902916
-5073532523.5176,17.4758010459473
-388.26860493427,18.9572650923751
-107498840956.257,19.2726140040127
-111337988356.115,19.2806048506273
-3546817365.8628,19.8101815488361
-83070975442.6862,19.6134261703627
-373.70771129039,20.0574148781598
-57281247076.0204,20.0759392917229
-92455947489.0691,19.9536959370348
-509645006803.342,20.0797621026962
-1702677292723.18,18.8768097628973
-16136887052.6464,19.5630508034423
-259338700389.118,17.6857000298278
-391.146525978688,16.9163118299409
-4379172538.74731,15.7303878116555
-206682135140.874,16.2567128651627
-1671212717680.86,19.0615643643091
-1628998457084.57,19.2680899222388
-380.165860606276,19.5722233713165
31.6058788961922,16.7790688594276
-90376480631.6801,20.0893295090341
-319.016237936484,19.9831467029545
-363.576721510531,19.7681334718287
-373.539227196362,19.6916707017669
-173924130461.084,18.4772252536536
-9755993571762.39,17.5926996949214
-334.761205558868,20.0861921687139
-17973021720.6578,18.7895285449233
-335.563052087314,19.8735213796133
-89.5960938383949,19.9474576753758
-244.025546539595,19.3127415095138
-263.04507436791,19.3104661980947
-122359430.191084,19.3084593424995
-51792811698.1501,19.5210702421078
-287.944104196203,19.631748408961
-356.918031544067,19.4219584359221
-330.559494615462,19.6528457840688
-363.48544566961,19.6392398905318
-2137705632251.97,19.5193156464948
-7455178867390.61,20.0244448563132
-3079061065655.66,22.6494548281748
-89690449632.9929,19.3765361188971
-212.791229944705,10.8335551119061
-338.800345835654,7.43508510295565
-393.609864625229,15.3745393093578
-415988757230.802,14.3198286917265
-626522111182.193,15.3940589566042
-390.213231899211,17.0170500454128
-302104003816.001,15.216564293437
-311614555702.161,8.83586585033669
-715328573421.965,10.3845656921902
-124326775978.656,10.9264838529808
-670638694919.32,-2.52675981789174
-185240554539.269,14.3492810675221
-1120613990.57339,17.0140951961901
-381.765049948578,16.0612234196149
-62994132.6708259,17.7112783171653
-606449008.890675,19.3603761616825
-929461231415.239,19.2699635762317
-282067639115.557,20.0968665312538
-377.342137842392,18.2918122796731
-345.039389845085,20.0835983253027
-280503071348.794,19.4089324203333
-215512650122.195,19.8039773417082
-2818610752516.67,19.4229107218664
-342.91894532072,19.8942050675206
-614743212963.309,19.5156990333696
-3605866113078.1,18.442854415287
-2026460928879.29,16.7606718934226
-1670379265190.02,15.9119091366611
-4462112513028.37,16.1124704890336
-769438553440.651,15.5209724019212
-351.039597283,19.7435667534962
-378.981852413246,17.6841872944511
-1105185691921.46,17.0425008913948
-106533445511.067,16.1788950387676
-1070402368034.34,18.0155137924818
-486428471521.394,17.2827696850102
-3918125357239,17.8286674738877
-630855732741.223,18.663941394977
-25087248868.5888,20.0867994324476
-215947977328.992,19.4558734217192
-124.293053864634,20.4092253655344
-265.548477577071,19.7644241146464
-32320900.4365562,19.4344055357822
-247568937509.651,19.4891450858976
-33.5923837090797,21.5775140671284
-282.440507723504,19.4403708011814
-2157022030280.84,19.4914397352928
-340.116954584843,20.4711021962971
-241.600576716395,22.0586497379223
-324.619047494359,19.7045474870008
-281.194756974651,20.387556154901
-3421690245376.05,20.8342584093575
-5375711081822.76,19.3243139210073
-724874630841.187,20.5427034016079
-49426483525.377,24.1921730056451
-761176382065.507,15.6626122276264
-336.164628025268,15.8988763551688
-334.74897771147,16.5435900580995
-276722042344.281,16.1167439478906
-846199180434.853,17.9914997869328
-556581733848.818,17.1201493458519
-221742379.928951,10.940784761434
-406839098791.515,12.633732973276
-332709187011.323,11.9898596290835
-394.981734632068,12.3536738918346
-72359014103.2028,9.54084393437915
-3202015098043.35,-12.1509949797334
-1028448558.88798,9.09722979338934
-228349194498.532,13.2336463700031
-289997636031.081,19.5405078843691
-251119793280.522,20.0481978547096
-1033903913413.21,19.6680743920405
-234819192097.494,19.7542730302747
-63448888126.1238,17.8554177655681
-366.738853534368,20.0967331595481
-67476070565.5116,19.977747397212
-111060016099.628,20.071533675017
-554549307561.323,19.2798222927817
-4260671156184.84,20.0904180957735
-578912288647.802,20.0947589233631
-350.38281953709,20.0892067370564
-388.343053042371,18.3909403167064
-341.607353180086,16.3241151479574
-383237473439.598,15.443893290807
-2875990229103.05,19.7992622392396
-1257668518521.38,18.6838692663986
-1170339005046.73,18.6415903042347
-621809944713.668,17.706974416656
-12375516888.4391,14.2122108605893
-1891401958539.21,13.782985590661
-3253019673357.95,10.1545938019367
-766653102175.143,15.2665260088103
-282820553606.084,18.5024716702529
-466139221.352919,19.3792979469047
-391.695786907474,19.308685377891
-123.188043598412,20.4834307194481
-106.931656044387,20.6987659351263
-260.931598544597,19.8403116899886
-330.577533090177,19.4443320979547
-350.654476269763,19.7103844349138
-501731404597.822,20.0968670790103
-204652526571.718,19.3095558272531
-3165446401.613,19.3471727207968
-11974878799220.9,20.0193295268627
-28678068034.9116,20.2561814046589
-3116747424770.09,19.7831691489994
-9694858788.76959,22.6708678545042
-405552684.53801,25.4981684188293
-378.501565295817,25.3395368574239
-282.38250025391,26.467316021924
-160.328390473491,27.6205113145342
-179322892040.588,15.3878492333643
-329090371439.516,15.469885643647
-541246008739.318,15.4860956052776
-693866966834.333,16.0329302455517
-388.935359136984,17.3782209601065
-10904764279.2076,15.3631390112752
-409978569483.449,15.5844717297682
-341.400995011469,14.0866730548672
-304790691111.086,8.76501681077801
-965017915320.891,9.21735502631771
-233277389912.015,12.5268464546795
-960270887629.577,10.5995581924296
-723075748133.114,16.2402136520157
-84389509644.7061,16.1059995997057
-936810573896.536,20.0328973563537
-55322179672.2338,20.0791164272587
-369739204489.358,18.4582150632868
-336.235163025039,18.9363015803785
-244563402017.368,18.1559129930355
-231424472801.123,18.8355297714213
-374.48744449762,19.8971763385656
-2093607825130.05,19.6570296516609
-12715490684.6055,19.5295060720968
-4873107693758.1,18.958691980681
-4390664311572.3,19.0218890237746
-1401673600101.57,17.1433795950067
-268990251263.247,16.0420754584873
-15188653.8403444,18.7890340996328
-18882372777864.1,14.2546833458428
-63976067389.1677,15.5269517880037
-938537227140.999,18.0440947600093
-143637480233.034,20.068291289302
-1825549461.42492,19.9001314499365
-1117594827.00323,19.8605022088021
-62013835572.063,15.306928286225
-110757829617.021,13.8188794466243
-25477754330.8039,15.3216420893547
-514021371474.173,15.3702713987043
-106504994196.411,19.0250984567042
-944760628131.532,19.5096744668004
-385.892008551539,19.8754795934559
-238.367656522927,19.5421787894083
-317.518079364944,19.3286559363679
-337.607450451543,20.4391027221464
-281.21200334894,20.471700691332
-1889755632.38745,19.3149086917677
-372.265753084939,20.032697426458
-382.373386147181,19.3469030186637
-1446069460.57042,19.5936314279488
-356.563025510192,26.1512145473466
-278029403052.695,22.79305549773
-2929742913108.03,20.5927203502378
-2157626476686.04,23.1752660207585
-250.262267448062,23.7182849656619
-104355609529.574,23.7715772254852
-321.878356294562,22.6702776885426
-769797915138.942,23.011081770665
-46984487723.0082,22.386016497131
-706834441371.458,23.5734828892207
-256279525.496388,21.6418753326728
-221590491395.866,21.3528328186618
-936620568173.612,10.5439958459079
-564746107.694475,16.5379865628787
-352976361803.17,12.3333404727475
-376.248196641394,15.9737447154944
-983692619227.394,16.1127468535809
-356.624126031095,15.5963157178067
-95144953664.0459,12.4367090599606
-1568745945446.25,15.7423007849657
-146571382143,13.3367221482295
-1511160249589.06,10.8940983689487
-2532138705769.68,-1.83174063182023
-86591455970.22,14.3088248268184
-318243531014.384,15.0367302771572
-2283463197687.21,15.3969976119879
-372.978070530483,17.6527010524692
-76978443939.0217,19.2465496283971
-35412563585.7399,18.4096559824554
-114573106173.685,18.7355731687402
-1985792940767.13,18.1877113073414
-560256458484.045,19.1728373571316
-807941609904.621,19.488536615121
-1157737603259.58,18.09496991826
-1302232758933.29,18.6378887549827
-488082831294.006,18.7787674849527
-374.831552823439,19.0090615246599
-390471571810.998,17.8080899950868
-1120219333016.81,15.4056793714397
-399774582905.984,16.1769522317772
-131414376537.153,16.4053291126942
-442705648828.479,16.0773846071736
-616719355468.79,19.539929137965
-112899615709.765,19.2266701533528
-373.593094162928,20.0875640760843
-131524530633.039,20.0461872967439
-7377165188.21682,16.3436806242965
-400407445967.386,15.3535765386428
-4437268971946.53,14.9285947274198
-7048183938865.38,10.8873877857361
-1476450147.20805,16.2514666411397
-378327050620.779,20.0573933667159
-988347687457.985,19.3160266659835
-1446281075.25686,19.7894563685452
-52606709258.5334,19.4108918609652
-12211477400.08,19.5228103491083
-73498769284.1274,19.8896620902076
-339.430784339016,20.2217931317663
-340.718809265566,20.5666663700612
-735512421779.79,19.7320171954303
-1111252539960.81,19.7799692795104
-968787479801.561,19.3174387487556
-225866441433.374,21.9324618349659
-1001020166628.93,21.4074868827803
-7096057680.09184,22.1764213827991
-2531198874622.11,20.6034915052429
-157908042372.323,20.2440038059819
-584688073310.198,20.5195038031258
-24599222870.0838,20.9747772349664
-97596173916.9532,20.6162713168303
-392811389555.048,21.1287271654637
-65.8815195807509,21.8399541250198
-277990445.299867,22.0279051310623
-373.418883980311,21.9385910114471
-351.15581139732,22.6399042865892
-131483549690.195,21.4807258550564
-122474585461.991,10.5180991774976
-337.628714788187,16.2735781903234
-4224672951.7084,10.9023410903628
-343.797656515176,16.0796402736489
-366.935359970479,15.8954604701171
-1120862215463.15,15.3634499893773
-1236006657361.63,13.6076186277374
-897421320956.976,13.7341447045243
-1175083204685.77,8.72871467278236
-1542523683901.27,9.99834169622327
-238651742869.888,9.16019482326802
-2521050137166.17,-12.1469574729166
-377031686265.863,16.3969062779106
-9475162432.85364,15.5543977269903
-2906776789320.06,-12.1267910724184
-6371069419932.78,-0.793303641053344
-356.943646530348,19.3265764580943
-8886419146.33978,19.5046841109754
-904307359313.617,19.0003382527384
-97038.2414715541,19.125134597032
-1775144208714.57,18.5668519371673
-355.904360992079,19.5952683568108
-35255143743.3679,17.7924850555635
-1839496939702.52,17.8491515331789
-879445140845.677,18.6993237195912
-349.594179371724,18.571639880002
-1661736357207.19,18.0832697888549
-761905944108.852,15.4280223577785
-127309141873.491,16.103219285164
-749081875756.536,19.8558429959597
-2186490483596.24,16.4463177929868
-354.313319114538,19.4129334097788
-1552395574131.39,17.4511271101465
-2392689869.03115,15.8611550118979
-1680487086.92948,17.7116727126474
-228.316084080823,16.1498343065967
-448337959895.775,18.0293262647149
-2567719879361.58,15.3741148952631
-2689308438378.57,11.4211734351162
-49619498704.7888,13.5392155480489
-362.907174216334,17.1339327018021
-313582426055.882,16.5331429139195
-395.002411681461,19.5171178604718
-489771045149.616,19.6901820221167
-1100943575779.19,19.8405166499005
-5105259672994.52,19.8307358007663
-355.225777491159,19.3801851522692
-353.506731018423,20.5841192731875
-2561778070665.47,20.0804347579469
-1857471823.92478,20.4521778268212
-11365247592.1762,19.4068609567497
-329.459330184767,21.9008378935623
-378.447554379253,21.7689016694236
-275391656826.509,21.9187871297399
-536760601269.107,21.2601543835458
-388.605534126186,20.5741142494669
-38233374926.0402,20.018571593106
-634383687450.826,19.7474007409069
-2389548704699.49,19.4060147812545
-290673273850.133,19.9062884937669
-1207445377348.53,19.7743784714528
-378.703876667303,20.9850260022244
-1634528000.69585,21.4484728490572
-374.190839124736,21.1341701080032
-368577374.064342,20.9072769740455
-4428609614.19295,21.8242288582606
-1261646170.93669,22.626920614776
-368.824664385286,14.0619755824216
-379.482781704097,15.8039892500559
-232.302817215276,10.2527071701626
-3044299870181.02,-3.09863374165309
-347.086513217909,10.5538420686664
-3423955747011.62,9.50294817404806
-2884334748392.74,10.8656022378046
-8149467628857.51,8.5254445620726
-27063984998.0321,1.48721859904533
-14406885615.383,14.0047959703187
-89851404652.044,15.5983985567449
-185177370121.175,10.9435870340313
-211142928013.222,8.64547311540043
-122228835085.935,15.4552766803919
-592444478256.244,15.4755054437148
-1452946219716.97,15.4016489330231
-43992278626.1566,15.3801912286422
-73056180196.2037,19.3673678496356
-525503449305.59,18.8714123036302
-335001239119.727,19.2601421309351
-188349046425.624,19.0060974327473
-5903358717.60988,19.0743160262767
-337.747940245887,19.4811232133161
-317425629792.298,18.0186601984882
-223773014906.319,17.5864760150368
-382.994050603475,17.8081078250187
-2513609247159.09,18.1749153771515
-555716277228.544,18.4168683961268
-1432476303710.14,16.0840967927474
-1311598817284.17,20.030474948995
-825969177646.631,20.0840582783046
-1368336027287.53,20.0605557416274
-4522006333193.61,20.0428258725309
-186399071450.347,17.6403770124565
-1687126790044.82,16.4261789364377
-337.275510463931,16.965691697157
-176564335.150362,16.3007632607377
-2820875616410.74,12.6751944772912
-68243373745.4708,10.8730913984547
-80.9149096154015,23.0281979437093
-4271019065886.48,15.3161062246634
-24094299.8631608,19.3924284355877
-3041840260512.94,19.3269659135478
-323556225115.242,19.4518990752597
-2034785714838.44,20.0820325423516
-2277259065349.47,19.5984693481417
-2347868720810.96,19.9216570819745
-350.107586054851,25.1485729017813
-287.844523285977,23.8255690091955
-46532976506.0331,19.8596244740918
-678010107094.022,21.4382739337604
-759983138795.619,21.3084665247711
-1859648727759.07,21.4800099048151
-206593286190.827,20.6172809506822
-366.350730658133,20.7985725713753
-566434722157.12,19.9699110469369
-50621352928.3715,19.9516911805349
-755006324703.367,20.2030937844557
-2886262348.61631,20.6142631236983
-409103636624.186,20.6840641129697
-158361828217.197,20.982232381147
-499538321670.731,20.9605199446217
-74928762720.6351,21.1328343777666
-392853841212.983,22.0989637217124
-23150665749.4765,22.2744053736696
-8337048890.12678,22.5806604509606
-362.118217335338,24.0573443179104
-358.63874344573,15.0518667041528
-1017068174.95165,15.7557056458688
-237.177720931305,8.24077654077437
-1802046444296.19,-1.54358436550384
-316.320332827394,12.3590012118917
-132762962939.51,10.9567186160475
-26512681134.2869,9.75408270382649
-184971325488.907,15.7980101939255
-63415216386.1673,12.1326285033774
-2938945771153.91,-9.40947173951312
-358858660850.702,17.5794060170449
-926425819457.651,15.4831933584323
-105354109082.705,10.9181813928445
-919843511620.848,16.1478741911338
-386.611280057217,16.4101815033533
-235.771317635414,16.3097857625398
-355595924738.037,15.7080169698931
-1082377847.72847,18.7785640747622
-344.525938352865,19.7510194780377
-270209064575.105,18.8691532092571
-1366854769854.13,18.9150998586392
-71208031098.9103,19.0738034932039
-351.409762437013,17.881421646111
-355538773969.181,17.9268117398528
-117665641317.221,16.1354874147184
-1481166370061.25,16.2259134681666
-2204433735060.86,17.7533786196651
-794423951204.171,17.1996280512368
-561466545419.516,16.4218050706031
-976151667805.842,18.4665537401003
-1584718641801.59,19.482705755173
-354870676098.466,19.3089936797797
-29204051.2743091,19.7704200276481
-40201749176.0561,17.5107318616112
-271100047908.715,17.1043653188363
-1165243503649.12,15.2026823370439
-812887888540.336,15.957390116742
-6212261711078.88,15.6870091666981
-26423269016.6454,16.3105314675878
-3758887478467.05,13.8102582700368
-3251851029310.7,8.52991899714617
-8288773226477.56,12.915986486189
-4212036.73000437,13.9709212472345
-34419920.648889,18.2056406827833
-368.725057875093,19.383776265925
-10902773039145.6,19.7861080784911
-150499319713.065,19.651011061788
-3496068843464.06,19.348508179247
-184434528560.949,19.3096564083359
-61734113610.9008,22.5353801050836
-3294169911.47511,24.0888940124706
-125.587274655378,20.7125937406865
-2877698905544.75,20.74283160001
-752848116257.663,21.3750490237083
-354.939561109141,21.6337240081603
-708171187966.815,20.8599224320605
-2248058879003.03,20.8877203683835
-1692603691595.58,20.9882919912596
-2072057137311.87,21.8574393001894
-233365325916.586,21.1006031802461
-121309038926.805,21.5637879291788
-453570785242.115,21.5733969331904
-536146410316.954,21.627407640368
-233462626732.392,20.6181871255842
-1392522867248.84,20.2125414608034
-338580622206.458,22.1981573219712
-1172497098647.86,22.8752860397035
-507289475085.433,22.3981066328802
-14017305185.7704,12.3928559853572
-11852441333.4295,15.4276765375922
-299.733680443189,7.16218957490455
-663029127410.316,10.7804102251228
-293.663100109485,12.6352650346588
-383980151820.974,10.6737417847163
-991948365960.71,8.8751689538884
-3116699887.09612,15.6785580736836
-537077177326.602,15.2640217120741
-70560525750.1476,15.3476472823035
-763093127622.362,13.487256903058
-244018551093.32,16.0252136310763
-751796438175.468,12.2638943160804
-354630346564.298,16.1529445030166
-205628198258.612,16.8618623644015
-848579936783.876,17.2287446639223
-200814019021.827,17.3197878601838
-435476814753.378,14.1992727296365
-49597566962.5016,17.6750914471862
-379.161346483244,19.9976043349788
-156877100231.482,18.3899741556579
-339.387460669825,19.2641493446304
-92516425385.2529,17.4469635056258
-284052057839.758,15.6353369420819
-140593691669.926,16.028347228535
-942286318296.952,16.2558701111293
-388852554038.723,17.7751028875828
-261805000642.035,17.4577684791213
-1172812685923.75,16.9750994862843
-734885008883.768,17.9308541033363
-73066202885.756,20.0800472964058
-103767172903.598,19.4411060839097
-8525537.77946927,17.249270763382
-4954260805836.41,16.296028941301
-354.594468607399,16.1158669213417
-368.309698497291,16.1368730414975
-3435371517051.46,15.4090455405878
-3469523259269.89,11.5903190514761
-1058923262620.95,14.930582815726
-2660791684622.22,15.3956264446704
-2878014261691.3,15.3945855228215
-370.949438495528,17.6667856473816
-10832194981.2709,19.3315965820391
-3089156480951.26,19.375287257585
