"id" "tau1" "tau2" "tau3" "rf" "rs" "u"
5419 3.0631637 219.14344 1283.7366 0.048826406 0.28046606 0.593720489641627
5420 2.5910438 270.73974 1322.6354 0.048124541 0.36096226 0.840081919316857
5421 1.6306496 203.01974 1477.5457 0.018804843 0.29303246 1.36313277931514
5422 1.7125619 216.97102 1318.7928 0.015226354 0.31813668 1.53759261174591
5423 2.1043131 186.91817 1195.587 0.025103758 0.29484017 1.53975215304896
5424 2.3824314 175.53465 1230.9517 0.033832202 0.30566573 1.68129019009246
5425 2.6250484 186.95505 1120.9777 0.034360751 0.33340129 1.43347474093882
5426 2.3059257 182.05651 1300.4443 0.030364973 0.28749072 1.04555745949464
5427 1.8805812 186.20427 1397.1242 0.023051862 0.27836007 0.966084589009811
5428 1.8447469 160.52863 829.04345 0.027838719 0.36624538 1.098175684242
5429 1.8579437 153.0372 996.99327 0.029516248 0.3047657 0.786838861684032
5430 1.8238593 200.06137 1227.8726 0.023177065 0.34783164 0.742871312082849
5431 1.8910315 204.25967 1222.6728 0.024832209 0.34007022 0.720995793169826
5432 1.8703518 220.52834 1423.7494 0.022039482 0.34590264 0.719719977825292
5433 1.7499208 150.62088 916.86315 0.02168186 0.30625727 0.905075716219836
5434 2.1123299 193.10584 1064.344 0.027091251 0.35307756 0.628910040729838
5435 2.2392741 127.04557 709.29837 0.037763883 0.31006082 0.658241466134712
5436 2.1772603 214.24272 1374.8451 0.024782321 0.34981268 0.95496564849493
5437 2.5485849 225.96784 1363.9325 0.025129978 0.32552634 1.06005726329415
5438 3.1424098 171.59909 1075.5013 0.038275113 0.28925364 1.26535009177461
5439 3.4769538 172.02223 1065.633 0.046279229 0.28737272 1.34371097396368
5440 3.5459766 189.42953 1044.7286 0.043372694 0.31201684 1.27149633455714
5441 2.933888 138.09225 590.76164 0.045060596 0.3750786 1.41228228227826
5442 2.6745911 275.74529 1370.8497 0.029597736 0.43184635 1.07050938512436
5483 7.5065657 352.59468 1214.9197 0.10020815 0.2903129 0.0637016296075619
5484 8.5465157 359.88278 1916.937 0.080769435 0.33716879 0.33339385581259
5485 8.4769729 355.07287 1861.844 0.057593933 0.3141956 0.419283974483844
5486 8.1029897 298.1044 1497.4656 0.053149033 0.30665613 0.605839895044244
5487 7.4805171 276.53141 1435.1357 0.053709826 0.29574458 0.692194731408823
5488 6.9290965 271.15102 1409.7471 0.049565933 0.30081818 0.676566294528638
5489 6.3514676 253.52339 1390.608 0.052798064 0.28561773 0.696939479344093
5490 6.0583703 280.12614 1501.1168 0.04989406 0.29825488 0.691957217861408
5491 5.70013 224.76272 1186.0023 0.05485718 0.29635058 0.775517220653416
5492 5.337139 249.31091 1247.6439 0.048905662 0.31818853 0.897276374623879
5493 5.0759993 265.042 1285.459 0.044843408 0.33606328 1.03729952907359
5494 4.7664242 249.37874 1271.2325 0.046614418 0.32196157 1.08384938014306
5495 4.3504181 238.18229 1263.9385 0.046507999 0.32148167 0.949487451981022
5496 3.7490961 206.07816 1181.9878 0.043474165 0.31856413 0.444578187308134
5497 3.4245577 165.86632 712.17776 0.047448872 0.38609389 0.268449035975978
5498 3.5657209 193.94171 931.23752 0.049857065 0.3380566 0.545604684894439
5499 4.9086633 257.62379 1401.4187 0.048716383 0.31295978 0.831229220253075
5500 4.35569 244.95174 1321.6848 0.044160775 0.32581952 0.569727533638754
5501 3.0435542 122.80848 677.43332 0.049456797 0.29279667 0.393963815615885
5503 2.6189971 125.39144 694.28687 0.048521756 0.29730182 0.546477058447797
5504 2.8715304 253.68004 1399.5269 0.048291486 0.34584756 0.0482565457592555
5505 6.1496251 325.4266 1647.8945 0.034291199 0.31929436 0.000578534075275649
5506 5.0137434 255.15269 1415.0491 0.035373623 0.31183391 0.000130325645043337
5507 4.9789932 227.65671 1356.5525 0.031399492 0.28811227 0.000492143158522189
5508 5.0002575 220.33694 1389.2194 0.034201181 0.27274258 7.71217629942132e-05
5511 4.4506724 296.66205 1512.2461 0.023180023 0.32171502 0.00013575110385352
5512 4.3667367 187.36239 1356.6183 0.045739997 0.22488432 0.00201482776359274
5513 3.7818157 227.59011 1326.324 0.045825143 0.20042822 0.00651569386695167
5514 2.9953678 139.41161 831.45859 0.11201214 0.25939818 0.0777184028213087
5515 2.7834534 231.3124 1394.7271 0.053455333 0.3018671 0.608961993985624
5516 1.697579 182.10767 1003.4278 0.025734306 0.33452742 1.04272236701854
5517 1.8298004 241.37872 1340.0072 0.020453264 0.32055977 1.13453069319997
5518 2.777084 249.40877 1250.1692 0.043794642 0.32990787 0.371715750517165
5519 1.9233317 24.861787 734.63884 0.15172091 0.055464178 0.197845284876815
5520 2.2831365 30.504922 708.94234 0.13366426 0.07059707 0.0848278983433783
5521 3.0603188 207.883 1047.1002 0.056763112 0.32111782 0.102075328283928
5522 2.2830184 187.84932 1204.4113 0.030905777 0.26637685 0.742398790018338
5523 2.2550279 209.81455 1331.8492 0.021031926 0.30522752 0.891042435203101
5524 2.4583592 220.01854 953.22259 0.021612064 0.42298917 1.24561512534706
5525 2.9549147 94.287907 501.63885 0.057785922 0.28739884 1.49384761443629
5526 2.1799792 218.85891 1309.8479 0.025074192 0.32595109 0.831488754333255
5527 2.0316643 184.11974 1243.4341 0.026082709 0.29748019 0.816019752575346
5528 2.0216607 178.32479 1049.9647 0.029544228 0.3109854 0.782664625497653
5529 1.8573657 307.63633 1391.5575 0.015474571 0.30207095 0.920405419626044
5530 2.1322045 176.31972 975.31216 0.029837781 0.31722217 0.807224160764456
5531 2.1154778 294.50475 1469.978 0.016317747 0.38016786 1.02248956281077
5532 2.9144744 204.37396 1048.958 0.06486453 0.29931383 0.667953936668829
5533 2.9420674 248.30803 1279.2906 0.065409291 0.32219489 0.510652124107822
5534 3.3021454 268.94488 1671.2088 0.091314467 0.28848599 0.625331042278088
5535 2.6197517 183.79456 841.74744 0.068743563 0.33858426 0.89990269113776
5536 2.6939076 307.80194 1374.9581 0.046856578 0.4335449 1.25892169527216
5580 8.604887 276.54555 1649.4041 0.077568924 0.30840795 0.302754148443471
5581 8.7046614 467.79042 1978.4439 0.061279241 0.39330003 0.435278810215885
5582 8.0111348 247.96972 1320.0247 0.061031326 0.28089467 0.631272461612649
5583 7.5120889 283.32913 1440.2417 0.05145259 0.30457079 0.629061257307086
5584 6.9274313 251.38601 1339.5967 0.054672747 0.29116863 0.645050235228956
5585 6.5562754 245.72625 1305.1717 0.057264176 0.29005265 0.747395780388849
5586 5.9591626 255.75179 1279.3041 0.051287442 0.31539036 0.736711216726535
5587 5.4875084 204.86376 1110.7603 0.059442234 0.29265228 0.719742433135624
5588 5.2878667 258.11034 1281.898 0.051355618 0.32740419 0.85127434970407
5589 4.9944859 251.30265 1193.1907 0.05110431 0.34947283 0.812494269475157
5590 4.614951 267.80665 1223.6805 0.049316015 0.37494264 0.807982561499116
5591 4.2779934 198.9283 991.71306 0.053763816 0.33661905 0.694184876383424
5592 3.3877999 154.80032 912.41111 0.055821784 0.29114274 0.409625558737803
5593 3.2329897 143.74751 779.4082 0.052261623 0.30477682 0.457992502629778
5594 2.9124532 130.71765 677.16508 0.046167942 0.31658575 0.281138103830395
5595 4.5249123 247.75997 1306.8576 0.044780276 0.32541798 0.927325991706376
5596 4.3556322 201.54963 1028.1847 0.059813119 0.31149112 0.343934992639882
5597 2.7300089 129.00635 692.7272 0.065226476 0.30182661 0.266485101982467
5598 2.8150763 196.74922 1069.8511 0.072166997 0.31472335 0.152028416034661
5599 3.0285582 201.74425 1085.8379 0.066488256 0.31682527 0.0480365803720031
5600 4.8141372 197.37593 1342.5922 0.099126328 0.23696348 0.00283246034841728
5601 6.336335 240.18931 1252.2701 0.052704 0.26052276 0.00154081394587705
5602 5.8398592 352.56387 1688.0286 0.031061953 0.3461774 0.00116058328659356
5603 4.8670202 293.6027 1464.406 0.030973698 0.33125668 0.000596883150589896
5604 4.6839223 241.65416 1358.4913 0.027741666 0.29275245 0.000210534684670347
5605 4.3891583 252.65709 1405.7152 0.027704383 0.30305324 0.000101755312586943
5606 4.3707012 237.86045 1329.5648 0.031290091 0.29970913 0.000141245472457486
5607 4.3086112 272.08801 1436.816 0.028346329 0.31379611 0.000557595171361425
5608 4.4878657 244.09811 1453.9761 0.043282471 0.26757965 0.00367619130734747
5609 5.0809644 205.92512 1512.7599 0.050899999 0.2818672 0.00615913181784455
5610 2.3372435 35.356551 537.72405 0.13459625 0.15525515 0.0266123466994148
5611 2.470975 136.42954 687.15097 0.050569705 0.32440621 0.478181345282377
5612 2.7944289 191.83534 1118.1006 0.039453905 0.29467354 0.625857557897893
5613 4.9161189 286.45035 1359.4028 0.075459752 0.29620171 0.579430205958183
5614 2.0047739 53.566594 500.3067 0.077920671 0.16785285 0.274108804902434
5615 3.9895896 148.91119 1162.5679 0.048285019 0.25671315 0.00324593873620532
5616 2.4243677 148.73887 1099.8094 0.053004848 0.16135592 0.00897965266465462
5617 3.6359601 273.20039 1458.4849 0.052110557 0.24119161 0.00720360797871415
5618 3.6909891 292.44615 1395.9253 0.083004826 0.29326562 0.487365071290287
5619 3.7610744 289.44817 1208.6701 0.068006698 0.31128489 0.737354457358428
5620 2.2372053 223.0033 1225.8079 0.028129409 0.34018588 1.25471550445132
5621 2.1107669 226.16851 1244.9804 0.020410769 0.36957516 1.27685007941809
5622 1.9705632 200.36747 1260.1411 0.022293928 0.32063688 0.933876170027256
5623 1.9140813 198.03661 1394.8233 0.023402062 0.30107121 1.03103639075432
5624 2.1643279 229.46712 1440.7716 0.023899255 0.33953786 1.16694547619616
5625 2.1192649 218.37043 1405.0353 0.023810473 0.34010591 1.25784719892079
5626 1.944424 188.08612 1080.267 0.02346426 0.32769447 1.44923101836352
5676 8.5680393 282.31777 1253.4862 0.072769132 0.24098894 0.202220679416879
5677 8.9888433 305.58405 1640.8982 0.067127764 0.32663554 0.418832461396351
5678 8.2222598 303.87412 1478.6293 0.052642023 0.32038023 0.565346582576365
5679 7.5938755 289.4717 1392.0415 0.052865106 0.31934222 0.64625681645286
5680 7.1041092 278.25213 1387.2189 0.051716059 0.31024735 0.656740920632391
5681 6.6599451 250.48223 1345.5293 0.057228991 0.28836819 0.718277095394028
5682 5.9752972 284.61365 1372.2776 0.050929762 0.3296321 0.699136331380875
5683 5.6798486 290.92199 1411.644 0.043877565 0.33837603 0.905748338419472
5684 5.2759547 279.2347 1314.3965 0.046300645 0.34977343 0.854606262390786
5685 4.931415 246.36539 1238.1913 0.052949554 0.33773795 0.778055543069751
5686 4.5814225 247.34822 1294.8748 0.053422784 0.34379685 0.710299357456561
5687 4.0956366 234.90321 1298.5888 0.050476503 0.34004367 0.605833894641672
5688 3.8956563 207.65444 1071.7391 0.053566031 0.31949802 0.759879903992311
5689 4.5781599 254.35921 1261.7666 0.047413181 0.33039537 0.790681060989339
5690 4.3874198 226.36139 1256.7308 0.042863363 0.29837453 0.745656248912418
5691 5.759259 271.36072 1362.7945 0.046276209 0.31744803 0.765829664232895
5692 4.6729283 228.07194 1309.5172 0.049491128 0.29490456 0.469285319686152
5693 2.7002247 138.14705 738.14872 0.050387206 0.31707647 0.378000735534755
5694 3.236198 107.21463 616.27731 0.075336083 0.27383764 0.00475267033365067
5695 5.7055697 301.26523 1503.9209 0.047497788 0.31028465 0.00120690525455717
5696 5.9865798 286.71733 1381.7764 0.056484032 0.31642376 0.00136072750471908
5697 6.0384933 294.76395 1371.6907 0.040416774 0.31873426 0.00190172487139299
5698 6.1923247 200.4367 1283.3636 0.056078137 0.24587355 0.00253161607778867
5699 6.0136986 245.81489 1453.2965 0.044615632 0.291141 0.00113973021024055
5700 5.5274631 287.18538 1497.1648 0.03672425 0.32435739 0.000835262624311986
5701 5.6802925 252.53551 1516.7329 0.051048619 0.28310223 0.00116235393210435
5702 5.0192779 244.97259 1452.3373 0.034771229 0.28403424 0.000988444167676376
5703 4.4635768 244.89672 1539.7779 0.030746767 0.2609087 0.000842338214275787
5704 3.9713605 318.99922 1518.0412 0.021452325 0.33676751 0.001634217986119
5705 4.3561084 239.24394 1389.8265 0.03193698 0.27061153 0.00163843930121951
5706 1.4388173 86.139695 931.6125 0.039213032 0.22481178 0.227556747124562
5707 5.4146725 255.15589 1687.9758 0.050447837 0.30744412 0.00402075683495145
5708 6.3341151 257.96167 1877.2027 0.059121153 0.33982367 0.00498336714954449
5709 3.935794 233.60372 1426.4397 0.04862477 0.26531143 0.00603213894656883
5710 2.9006172 115.20516 1190.5228 0.053005301 0.12415394 0.00602810045398097
5711 3.1410494 108.94353 506.26219 0.081537999 0.30181256 0.00548584158724862
5712 2.4432927 249.50655 1415.3023 0.048593246 0.34895889 0.0307150146557252
5713 1.5300494 22.157702 502.24105 0.12955363 0.073876448 0.109654408024976
5714 2.7666094 208.83512 1301.7528 0.061590342 0.26232768 0.334074754170254
5718 1.8645566 150.42446 829.74913 0.02940752 0.35399758 0.836500773174868
5719 1.6865444 107.71926 524.40194 0.034966642 0.35480236 0.772722358070663
5720 1.6287871 202.84041 1265.952 0.016384837 0.33206978 1.05325065530256
5721 1.710339 250.05104 1443.0275 0.017359592 0.33608657 1.15184229630747
5723 2.0046931 199.1739 1467.28 0.016928745 0.29163729 1.4646223483456
5724 2.1404108 311.11701 1945.9957 0.016879616 0.47817482 1.13922921898063
5725 2.3952671 345.94432 1522.0961 0.029995835 0.48874966 1.10519746990272
5726 2.1852374 302.37466 1754.8296 0.018359866 0.49491657 1.20600995846571
5772 8.6064135 280.13357 1124.9052 0.065140932 0.2454451 0.185420759066764
5773 8.8029489 354.61585 1775.4522 0.059995602 0.34193197 0.426228665432399
5774 8.1326546 300.39443 1461.4476 0.054823988 0.31979353 0.579389371576919
5775 7.7228983 258.97595 1343.7736 0.05903902 0.29558479 0.618259166490658
5776 7.114401 264.63496 1320.9214 0.054300497 0.3071686 0.698100048314408
5777 6.6327821 230.39124 1291.8978 0.058723249 0.27356731 0.760852264142581
5778 6.1349585 257.78442 1311.888 0.048297112 0.30999371 0.872508240129192
5779 5.7406058 259.25931 1308.1379 0.050054215 0.31707604 0.935847475791949
5780 5.539107 296.56063 1444.9235 0.049086521 0.33982388 0.87389092482769
5781 5.0235466 248.61268 1450.3678 0.054878044 0.30350313 0.770181263647765
5782 4.0646965 225.10279 1361.7057 0.052253236 0.32487226 0.487700924414845
5783 3.5031895 194.94444 1121.4608 0.05304894 0.32341281 0.356319772393623
5784 2.967936 194.09922 1281.8666 0.049103481 0.34008315 0.238807950816747
5785 3.4948133 143.52581 792.22962 0.063999742 0.29278824 0.655370580252706
5786 5.8623821 283.75049 1399.7206 0.046833006 0.3235504 0.823428216294951
5787 5.4703064 241.66981 1201.4437 0.047996797 0.31898833 0.749566374284934
5788 5.4199936 211.93917 1095.0883 0.064441953 0.29465133 0.5541219019104
5789 3.7957432 166.44896 906.86614 0.06303779 0.29397868 0.20701726959624
5790 2.5194305 161.05462 810.24688 0.040394567 0.33218709 0.143576133135393
5791 2.690439 217.88191 1237.9925 0.058112556 0.33618931 0.0363683205194407
5792 5.0002176 307.41817 1837.1677 0.048459729 0.29011313 0.00182714475503602
5793 3.3281729 85.864038 1157.6553 0.090713285 0.13318674 0.0010410869791934
5794 5.2932321 290.48142 1564.199 0.04969076 0.33382498 0.0018797120726158
5795 5.6720649 175.55761 1408.0238 0.065065095 0.23657555 0.00194739680374043
5796 5.4712552 139.43898 1384.9904 0.068958862 0.17563546 0.000626332100922394
5797 5.1081644 275.83416 1654.0971 0.025923528 0.26459596 0.00043580674357022
5798 5.2202548 52.622184 893.40609 0.17130932 0.12612725 0.000908332113422189
5799 5.4317199 287.03267 1388.9119 0.033427642 0.33280741 0.000898736735989528
5800 5.8218288 266.1736 1314.4025 0.04081672 0.30219256 0.00194302417350043
5801 5.4520099 182.84543 1507.8618 0.047090838 0.21218322 0.00391023413153212
5802 3.6180527 22.554172 1407.8145 0.26179809 0.026119318 0.00144429262006239
5803 3.8342568 46.454753 1243.9739 0.174236 0.059958019 0.00443292634160796
5804 3.6431387 86.920905 1035.3597 0.10934714 0.14454114 0.00587585161388728
5805 1.5450236 19.675766 518.19486 0.14712452 0.069977179 0.0166989791617121
5806 1.7889926 80.182423 507.90424 0.05697821 0.26746068 0.013300738003142
5807 1.4890842 62.739947 508.22203 0.048962886 0.21866705 0.232136816335742
5808 2.6051715 212.48779 963.58195 0.072595321 0.32739959 0.499424013477517
5816 1.5445895 256.76157 1335.3855 0.013257894 0.39780671 1.00094825077933
5817 1.7249329 150.08488 668.08329 0.022441451 0.36922624 1.25513106942569
5818 2.1654939 285.29299 1461.7188 0.017221616 0.35722111 1.47961426190754
5819 2.277579 237.60607 1390.943 0.019254862 0.34211896 1.6833315787118
5820 2.4529169 221.48238 1455.3782 0.021347663 0.33020709 1.57069909252812
5821 2.4815402 208.42297 1336.5509 0.022285446 0.31468374 1.44554152801292
5822 2.2815179 333.26414 1435.996 0.013342648 0.36122082 1.65924266251936
5869 8.4423068 220.99866 1550.2026 0.081239544 0.27925242 0.317948059056627
5870 8.1351633 132.0636 1056.6587 0.099863971 0.21653258 0.393384187794419
5871 7.7271714 287.44928 1467.4772 0.055396949 0.30216573 0.618790638783243
5872 7.2186971 235.05795 1326.3132 0.060359576 0.2711518 0.712799339668519
5873 6.729942 253.57371 1371.5662 0.054288609 0.28625726 0.701363495816568
5874 6.122399 232.79259 1156.9841 0.057880664 0.3063342 0.749413310486791
5875 5.6757373 266.128 1286.1647 0.051725008 0.33027176 0.777741396735324
5876 5.3874419 252.46561 1270.0215 0.053601861 0.32264106 0.820230268804838
5877 4.6912908 226.19928 1276.2977 0.056958892 0.31102798 0.632642667324582
5878 3.7697994 169.70153 910.37084 0.061974578 0.31211815 0.401338394438622
5879 3.1892823 154.30363 830.08208 0.050429554 0.31806925 0.284255103846691
5880 3.1702744 123.80975 756.22482 0.072383844 0.26108933 0.19371171731372
5881 2.9045213 113.80698 681.42255 0.076756348 0.25250196 0.158754519736362
5882 3.0529511 166.49374 707.39917 0.055497532 0.3730817 0.284721480667763
5883 3.2064159 196.21396 1269.9166 0.053414443 0.31129149 0.40827315049493
5884 3.0544937 131.21908 758.21431 0.049536465 0.28546153 0.43453957281844
5885 3.8347934 181.99376 1015.0913 0.060779871 0.29352908 0.283447318033965
5886 4.0535841 161.39773 921.49651 0.067036964 0.28319476 0.116639047516885
5887 3.3040247 179.90785 1263.1788 0.040283663 0.27846859 0.0818355554536428
5888 2.5767591 123.6676 1015.5669 0.035325178 0.23812072 0.0333656007574138
5889 4.2927856 227.90767 1443.4603 0.058420381 0.25088629 0.00148064196761596
5890 4.8594013 251.87651 1527.6907 0.053585169 0.26763209 0.000658084011780093
5891 4.9370413 291.95928 1558.9634 0.042088815 0.31540715 0.000955413680947129
5892 4.9030081 72.327951 992.33385 0.11750466 0.12643806 0.000876938437629814
5893 4.8010835 248.41269 1461.9758 0.029539953 0.27848758 0.000272622437563375
5895 4.8022506 237.76368 1452.2912 0.040960736 0.27446808 0.00148372767051076
5896 5.6472416 165.72034 1380.8979 0.051263401 0.17899828 0.00231139409651119
5897 4.3630106 287.07278 1411.7484 0.026493762 0.33163493 0.00168560830961269
5898 3.8154654 337.65317 1631.729 0.021686468 0.33558378 0.00108185760730519
5899 4.3405727 269.52561 1395.4439 0.041183435 0.30650607 0.00260218183987792
5900 1.9257281 26.239994 553.48507 0.13722008 0.079226457 0.0171829166733179
5901 1.6661099 23.156487 518.09334 0.1195125 0.077014049 0.0338925594949543
5902 1.7862584 88.543479 611.41376 0.060725659 0.26866903 0.00708955554672524
5903 1.6498035 102.24409 639.00892 0.035233454 0.3271437 0.293883590467502
5911 1.8772054 202.43997 1030.9602 0.022915919 0.34287815 1.30887475806051
5912 2.5858069 293.49299 1137.408 0.038996109 0.45820349 1.05891373595513
5913 2.3958867 347.8497 1569.6045 0.020519603 0.44545605 1.37208625539026
5914 2.4840317 321.18507 1578.6168 0.022970105 0.47111802 1.41517297953281
5915 2.8951964 432.86874 1872.6598 0.023304919 0.49628598 1.19722721564642
5916 2.8468287 386.15208 1548.9633 0.039829168 0.47144852 0.810161581936752
5917 2.712051 258.88366 1252.2278 0.06615006 0.34139047 0.89195389307879
5918 2.5810492 362.50304 1687.0815 0.03041312 0.48878362 1.12845846627757
5962 9.9037921 139.94287 1838.7842 0.17152304 0.38513836 0.00516081084613867
5963 8.2740916 111.33218 1900.0656 0.18431768 0.37035437 0.040697078880966
5964 8.7900636 257.35418 1596.6527 0.084267245 0.30998985 0.213353227253283
5965 8.7108255 246.32004 1558.432 0.083508978 0.29462496 0.339107845543479
5966 8.3633669 327.19227 1565.9791 0.059623916 0.32868003 0.62655253021533
5967 7.7796348 286.55736 1334.6276 0.054856358 0.32818837 0.663668934621135
5968 7.0618976 241.1844 1288.8054 0.0563459 0.28730668 0.668302817695808
5969 6.803141 280.37344 1399.3909 0.050054028 0.31068561 0.731046539494999
5970 6.2281302 254.3266 1305.9673 0.051371955 0.30498471 0.698725360928502
5971 5.7844533 252.46372 1301.4917 0.05566421 0.30641067 0.808675314000277
5972 5.5642615 255.82167 1377.2015 0.052746573 0.30200602 0.906387207130108
5973 4.6878646 234.43913 1331.4099 0.055470739 0.3071904 0.612111070446855
5974 3.6293857 183.85093 967.84881 0.053455669 0.32622018 0.388988586605043
5975 2.9770947 117.9107 713.61872 0.05670632 0.27330305 0.240090963484614
5976 2.4749173 94.049359 534.02165 0.06266235 0.26651824 0.108659042782351
5977 2.5414516 138.20328 908.20082 0.058405908 0.2890416 0.0617219847983294
5978 2.3796254 110.85893 707.45564 0.075028058 0.27435896 0.0396780165485886
5979 2.3120568 175.74201 1354.7308 0.042048176 0.32421701 0.00645200752736052
5980 2.3786255 179.67045 1330.8693 0.04549741 0.31523877 0.00686928249409982
5981 4.0583014 258.67805 1232.4833 0.096382594 0.29425339 0.085265849674869
5982 3.0696632 23.869259 555.29531 0.20285784 0.063080058 0.0230699949125405
5983 3.8036643 157.7773 1265.1184 0.052682335 0.33179622 0.0171562986856519
5984 3.4159171 36.293516 573.68634 0.17032212 0.085479565 0.0269314596305471
5985 3.4518656 38.615308 624.54499 0.15052476 0.10112149 0.0221276589000305
5986 5.0780291 271.95499 1603.1007 0.066448344 0.2780656 0.0028105674379436
5987 4.5099436 225.42482 1193.008 0.031850798 0.31051955 0.000992322513510398
5988 4.4868866 208.71807 1206.1494 0.039145562 0.28129086 0.000159397794485982
5989 4.3836039 288.18199 1425.0821 0.025212802 0.33811504 0.00133513471223188
5990 4.4787522 166.30142 1133.282 0.043926271 0.23611596 0.0017927374207845
5991 4.5867133 289.54367 1552.5969 0.02826414 0.30565582 0.00119329582244656
5992 4.1037311 46.778623 1155.7712 0.16497592 0.063348652 0.00431398218494915
5993 3.8303437 233.77886 1210.874 0.030332985 0.32718687 0.00105242740705957
5994 3.549976 258.1444 1517.6908 0.040128324 0.260335 0.00349586439122923
5995 1.9888553 168.42406 1175.1485 0.038176786 0.31460483 0.0607341191956377
5996 1.492394 20.172753 505.65936 0.14792411 0.06538138 0.0344657069540498
5997 1.5095922 57.824881 519.06492 0.05647674 0.22489613 0.07203546009358
6007 1.9466597 219.58171 1127.1555 0.022140873 0.38674465 1.49109355817232
6008 2.3304648 304.75447 1520.8264 0.047304941 0.45239269 1.05772935297825
6009 3.0031632 156.94402 764.35484 0.12119947 0.20894736 0.781711369341821
6057 11.60722 24.650842 1990.8457 0.40671016 0.46591276 0.000333130951900653
6058 11.035347 71.177208 1880.0414 0.30447698 0.45053109 0.00175654836749645
6059 8.4113063 133.72145 1909.0259 0.16357239 0.31932622 0.0838412105759538
6060 9.2051997 274.14089 1609.9569 0.082822897 0.31991509 0.257813427360709
6061 9.2342274 186.57029 1288.9346 0.074351689 0.24267196 0.407377367581247
6062 7.7914875 255.69988 1498.4734 0.064850548 0.29011532 0.456576138382916
6063 7.6392729 294.82682 1440.9705 0.053973695 0.31592691 0.645115768099175
6064 7.1284131 265.85772 1290.0292 0.055101374 0.31442345 0.67715015061491
6065 6.7734406 253.12229 1291.2874 0.054675385 0.30055755 0.709161196427449
6066 6.3522767 256.42918 1300.1232 0.053255312 0.30463569 0.769192257881296
6067 6.0166838 230.98135 1212.3446 0.057408621 0.29166251 0.875444740080181
6068 5.9713151 268.52958 1337.6726 0.051084131 0.31404513 0.961115615259008
6069 5.3499374 223.48856 1246.0244 0.05979151 0.28861181 0.797806781669399
6070 4.3554022 174.67211 1123.0845 0.062566956 0.26420067 0.506512146330936
6071 3.4722769 169.93851 872.35369 0.053810496 0.32751433 0.322880116060628
6072 2.7783626 134.00107 674.56967 0.060996225 0.31703728 0.14269372895194
6073 2.5812121 127.76066 690.81853 0.069813016 0.30085224 0.0539259482652569
6074 2.7350278 132.71342 722.78158 0.073367636 0.31057873 0.0207200391923366
6075 3.1496463 241.33006 1447.6078 0.03265837 0.32480659 0.00184085781884621
6076 2.7924292 60.983657 508.16284 0.07744465 0.1877752 0.00581793544615072
6077 3.4985842 138.38035 1005.3696 0.064470876 0.21489566 0.0299153532413994
6078 3.4677155 31.976783 881.79565 0.20613391 0.059076432 0.00193738128005086
6079 3.5376222 33.774594 772.61528 0.16095898 0.072173984 0.00109658292520834
6080 4.48687 287.60679 1341.4273 0.0335731 0.29495182 0.00102045285982361
6081 3.4441525 45.34218 640.43204 0.1303215 0.092828667 0.0185456063431793
6082 5.4310476 220.54576 1419.6778 0.055034376 0.26728725 0.00199041604248616
6083 4.5250074 220.00807 1296.1988 0.025885505 0.29010402 0.000749477168383026
6084 4.6418347 167.43869 1305.7237 0.038578161 0.22448489 0.000581171547629301
6085 4.2827475 87.209687 870.70985 0.081635167 0.17461497 0.000951540030913948
6086 4.1840274 246.00431 1493.3118 0.029253399 0.28152622 0.000264272981893061
6087 2.5755341 66.502911 841.98585 0.10100529 0.14293023 0.00157759058659181
6088 1.6349492 74.19972 622.82341 0.063221398 0.22284878 0.00752398331277094
6155 8.3642729 347.21541 1216.0984 0.13419831 0.25357721 0.0984209847681307
6156 9.7096211 270.37277 1614.7943 0.084738248 0.31382302 0.33143967736271
6157 8.9888576 303.1179 1507.4894 0.065188734 0.31520641 0.618375738866039
6158 8.7721577 264.9707 1578.1433 0.074080417 0.29804389 0.400028094595025
6159 8.0783096 302.44283 1441.7885 0.056546336 0.32330333 0.615613560519748
6160 7.5266521 246.93938 1399.3014 0.060931473 0.27033381 0.610205840916067
6161 7.0832589 237.28674 1231.4737 0.061278016 0.28833796 0.74651521253109
6162 6.5552248 246.90764 1259.894 0.055419937 0.29841471 0.7917551972199
6163 6.2984343 282.67549 1363.8441 0.052147871 0.32040329 0.823889816419111
6164 6.2268628 227.8338 1408.5367 0.065417761 0.24969996 1.0053998928381
6165 5.7164792 217.47255 1276.6703 0.069315092 0.25996961 1.03039410368587
6166 4.6058706 178.82612 1051.9478 0.062242298 0.27754605 0.562378993807205
6167 3.5446475 123.00191 810.36831 0.069200617 0.24783219 0.283921725221073
6168 2.8620522 133.81847 680.13121 0.058612755 0.32024942 0.106862825243757
6169 2.5061541 126.05833 796.25823 0.066946789 0.29079504 0.0255041190315773
6170 3.9827585 136.23763 640.95293 0.045816792 0.32716151 0.0151409572841954
6171 3.9422991 310.41279 1509.876 0.016579452 0.24927633 0.0061471044916409
6172 2.9590708 116.31487 767.74756 0.043405693 0.26439567 0.00465226262365971
6173 3.4837633 22.788384 518.75642 0.21098957 0.063457044 0.0303752372654301
6174 2.8324048 110.77396 685.5708 0.076840279 0.2466566 0.0694901800509919
6175 3.1469456 35.151337 786.24993 0.16218038 0.066731283 0.0241912540751103
6176 1.7762968 18.679843 552.80767 0.15454208 0.057854734 0.027118500174045
6177 5.3754185 289.19043 1595.4253 0.046878409 0.30945501 0.000406162501317796
